step,population,ai_generation,U_sys,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate,L_t,H_N,H_E,Theta_tech,Psi_inst,resource_level,constraint_level,runaway_term
916,61,2,69.51810081320767,76296.4676744091,0.08413010560890781,76296.5518045147,0.8689679421985408,0.9545062115614134,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
917,61,2,69.66899663366058,76366.06122313254,0.08329299781252958,76366.14451613034,0.870854241615867,0.9676555993157753,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
918,60,2,66.27922615601969,76434.03533452738,0.08246421788645097,76434.11779874527,0.828482114965818,0.9542136086544328,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
919,60,2,65.30308516498235,76499.82649018787,0.08164368467693034,76499.90813387255,0.8162804295915121,0.9448175931684656,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
920,61,2,65.02525133212893,76564.99065843642,0.08083131601380064,76565.07148975243,0.81280760371451,0.9373277026293737,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
921,62,2,66.91914513071163,76630.96285666784,0.08002703215112868,76631.04288369999,0.8364814246771617,0.9583391984171744,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
922,58,2,63.00870577160436,76695.926782119,0.07923074939356034,76696.0060128684,0.787600913497129,0.9494622522922967,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
923,56,2,60.64085863958848,76757.7515643246,0.07844238983317545,76757.83000671443,0.7580028520843507,0.9415894102064171,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
924,57,2,61.1995229438809,76818.67175511633,0.0776618749313768,76818.74941699127,0.7649862719878029,0.9400968101143371,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
925,57,2,62.760670654038705,76880.65185191529,0.07688912658875778,76880.72874104188,0.7845007622329898,0.9442400314708488,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
926,57,2,63.90849870172733,76943.98643659317,0.07612406786730017,76944.06256066104,0.7988487357206903,0.9608490685763773,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
927,58,2,63.95369621016578,77007.91753404912,0.07536661975429555,77007.99290066888,0.7994138111006818,0.9419793920020892,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
928,57,2,63.68239334336602,77071.73557882589,0.07461670986417514,77071.81019553576,0.7960226049957053,0.9517102313655253,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
929,56,2,62.729053839067156,77134.94130241711,0.07387426105622043,77135.01517667816,0.7841059253115334,0.9489772716558529,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
930,58,2,64.39065955190054,77198.5011591126,0.07313919988083345,77198.57429831248,0.8048761411862907,0.9490517413051629,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
931,61,2,65.34053075435587,77263.36675426572,0.0724114510427332,77263.43916571676,0.8167496707637774,0.9175010640078406,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
932,58,2,64.92610898853235,77328.50007413716,0.071690946480789,77328.57176508365,0.8115694595009981,0.9448665560727925,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
933,58,2,65.63289550310792,77393.77957638298,0.07097761010835413,77393.85055399309,0.8204043971496412,0.9542922653034652,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
934,60,2,66.7759284240036,77459.98398834653,0.07027137053934827,77460.05425971707,0.834692439601716,0.9430562813935098,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
935,63,2,68.96502556394712,77527.85446534051,0.06957215876505356,77527.92403749928,0.8620563101339338,0.9439826041624919,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
936,64,2,70.59777224028936,77597.63586424263,0.06887990507256007,77597.7047441477,0.8824657709637064,0.9619895666254998,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
937,63,2,67.88680019367929,77666.87815045963,0.06819453744408109,77666.94634499706,0.8485786344550902,0.9382366856296371,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
938,63,2,70.58233052071579,77736.11271581682,0.06751599202116874,77736.18023180884,0.882272913570595,0.9719954116700258,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
939,65,2,70.44243397662561,77806.62509806549,0.06684419558278644,77806.69194226107,0.8805243007412349,0.9478869628128745,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
940,62,2,67.61807308833575,77875.65535159796,0.06617908478806937,77875.72153068276,0.8452197824820257,0.9492843671816629,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
941,65,2,69.09144504753424,77944.0101106659,0.06552059132699392,77944.07563125722,0.8636370683904188,0.9370096219399272,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
942,65,2,70.2969340660019,78013.70430022267,0.06486865158569298,78013.76916887426,0.8787057868950418,0.9599784038483589,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
943,63,2,67.35896187399801,78082.53224819267,0.06422319691135539,78082.59647138958,0.8419811329832444,0.9418104056383297,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
944,67,2,71.91087534482097,78152.16716680209,0.06358416598032476,78152.23075096807,0.8988802678402992,0.9543723212378044,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
945,67,2,70.66983829206654,78223.45752362053,0.06295149244301784,78223.52047511296,0.8833673517444592,0.9425998733873159,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
946,68,2,72.8785137473316,78295.23169964022,0.06232511511467736,78295.29402475533,0.9109759361831677,0.9538452551514858,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
947,68,2,72.2457261624439,78367.79381959511,0.0617049698307164,78367.85552456495,0.9030661492713095,0.9532094712227647,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
948,68,2,72.01856072445185,78439.92596303856,0.06109099542765813,78439.98705403399,0.900226646359118,0.9605294770249647,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
949,68,2,70.31057685813369,78511.09053182986,0.06048312900221637,78511.15101495886,0.8788768826530089,0.9398833267942961,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
950,68,2,71.71465081867004,78582.10314566827,0.0598813124692307,78582.16302698074,0.896427917146111,0.955625528961951,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
951,68,2,71.88100326810267,78653.90097271165,0.059285483888696484,78653.96025819554,0.8985073959263352,0.9664392695019858,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
952,66,2,69.69791664539633,78724.6904326684,0.05869558330211639,78724.7491282517,0.8712188205250373,0.9622406880716675,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
953,72,2,74.34843263582383,78796.71360730901,0.05811155214647895,78796.77171886116,0.9293504956584832,0.9535604408048473,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
954,73,2,75.42798850289766,78871.60181787837,0.05753333285905284,78871.65935121123,0.9428450452177757,0.961657875376246,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
955,71,2,72.23149607640711,78945.43156016803,0.056960866434174424,78945.48852103447,0.9028888636971804,0.9565427103642442,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
956,71,2,72.08282874318131,79017.58872257783,0.056394096355975136,79017.64511667419,0.9010305879781724,0.9568702272597526,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
957,67,2,69.78939295903652,79088.52483342894,0.055832965598890935,79088.58066639454,0.8723626402588409,0.9536595845207585,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
958,68,2,69.53148679105415,79158.18527330399,0.055277417794707545,79158.24055072178,0.8691388825300868,0.9403130717889162,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
959,66,2,69.73060205396744,79227.8163177265,0.05472739892094857,79227.87104512542,0.8716278884643508,0.9567039784647684,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
960,64,2,67.9889644266168,79296.67610096678,0.05418285218127629,79296.73028381896,0.8498574314931394,0.9561115344874922,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
961,67,2,68.28611636235095,79364.81364136127,0.05364372275253394,79364.86728508402,0.8535719240474279,0.9285308881234595,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
962,69,2,72.48320967886768,79435.19830438188,0.053109959746321024,79435.25141434162,0.9060357746410923,0.953975318873825,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
963,65,2,68.30122531218123,79505.5905218774,0.05258150688656237,79505.64310338428,0.853760902726121,0.9558980566946161,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
964,61,2,64.20551740972846,79571.84389323836,0.05205831186565553,79571.89595155022,0.8025644942820678,0.9479422873220994,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
965,61,2,63.675068706443206,79635.78418629644,0.051540322855568955,79635.83572661929,0.7959339357874512,0.9437131325504244,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
966,59,2,62.87336837358439,79699.05840483645,0.05102748845765017,79699.10943232491,0.7859127144038597,0.9545343737850684,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
967,57,2,59.65658256544892,79760.32338030597,0.05051975571347545,79760.37390006168,0.7457028646276707,0.9333537419780498,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
968,59,2,62.46604899225094,79821.38469608482,0.05001707623510325,79821.43471316106,0.7808213395124404,0.9472093720518473,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
969,54,2,58.056877266958814,79881.64615921442,0.049519398139076444,79881.69567861255,0.7257066135757133,0.95093145794321,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
970,55,2,59.12694184885362,79940.23806877232,0.04902667202451913,79940.28709544435,0.7390825143579145,0.9547705843717087,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
971,55,2,58.36964684111362,79998.9863631173,0.04853884805584879,79999.03490196537,0.7296163702767583,0.941984023662106,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
972,57,2,60.04509105563667,80058.19373206569,0.04805587853257421,80058.24178794422,0.750559535173522,0.9444872216061332,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
973,57,2,60.54235601873087,80118.48745560287,0.047577714672787305,80118.53503331754,0.7567754208269631,0.9481293646725942,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
974,57,2,60.04514864225384,80178.78120793335,0.04710430830295127,80178.82831224166,0.7505603752177091,0.942091428335155,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
975,55,2,59.075655600527504,80238.34161005475,0.046635613154049856,80238.3882456679,0.7384417313146107,0.9591371292010641,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
976,54,2,57.324211839687344,80296.54154377486,0.04617158022223867,80296.58771535508,0.7165486998384641,0.9334566690155697,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
977,57,2,60.03048164810506,80355.21889051875,0.045712165545658184,80355.2646026843,0.7503772122930904,0.940298260024398,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
978,59,2,61.17371342471688,80415.82098805516,0.04525732154406304,80415.8662453767,0.7646677086429287,0.9293393041856763,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
979,58,2,60.9314671154223,80476.87357832523,0.04480700358174908,80476.91838532881,0.7616396798634077,0.9266061592663666,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
980,59,2,63.13166195139529,80538.90514285864,0.04436116693229494,80538.94950402557,0.789142232525731,0.9418852377851472,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
981,59,2,62.970882696900134,80601.95641518278,0.04391976590947389,80602.0003349487,0.7871325425768471,0.9406985709033183,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
982,56,2,62.071820073789404,80664.47776656812,0.043482757458331134,80664.52124932558,0.7758942765728066,0.9579865986655511,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
983,56,2,60.97226987706335,80725.99981154354,0.04305009611544295,80726.04286163965,0.7621499304467342,0.9354342143579882,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
984,58,2,63.20022211490857,80788.08605753953,0.04262174070426861,80788.12867928024,0.7899994540397165,0.9421266244945066,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
985,57,2,61.93842523251007,80850.65538121325,0.04219764736333484,80850.6975788606,0.7742270047927826,0.9443183993147237,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
986,57,2,59.866342089651376,80911.55776487433,0.04177777332772796,80911.59954264766,0.7483259599677377,0.9298929192630833,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
987,56,2,60.575206928555104,80971.77853938343,0.04136207814282054,80971.81990146158,0.7571868339049033,0.9505900130368176,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
988,56,2,60.31460841503082,81032.22344705522,0.04095051865387411,81032.26439757388,0.7539293944836984,0.9528923828538447,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
989,57,2,60.40394062411044,81092.58272157478,0.040543053840712336,81092.62326462862,0.7550461072722477,0.9407056420972333,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
990,57,2,61.96588247073041,81153.7676331222,0.04013964433874777,81153.80777276654,0.7745704683185274,0.963246404331923,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
991,55,2,59.00969721333053,81214.25542296423,0.0397402476341738,81214.29516321186,0.7376181198464927,0.9424083085222398,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
992,53,2,58.35626312462975,81272.9384031332,0.039344825769381656,81272.97774795897,0.7294502186142937,0.9499082211290657,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
993,51,2,57.24144160399781,81330.73725549752,0.038953338432816564,81330.77620883594,0.7155149591865029,0.9581684708879715,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
994,50,2,55.806469681624534,81387.26121114033,0.03856574618859878,81387.29977688652,0.6975778141923721,0.9562379570414729,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
995,49,2,53.13904987890769,81441.7339709206,0.03818201004671487,81441.77215293064,0.6642350399827072,0.9354082044455864,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
996,49,2,53.549490493653,81495.07824110688,0.03780209281440672,81495.1160431997,0.6693656061602263,0.9397033788108355,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
997,47,2,51.21801178190378,81547.46199224466,0.037425955626090204,81547.49941820028,0.6402220966249229,0.9366860798211075,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
998,45,2,48.2592560482166,81597.20062615971,0.03705356048366369,81597.2376797202,0.6032376132549477,0.9122649949608366,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
999,54,2,58.67649591456839,81650.66850214111,0.03668487229479999,81650.7051870134,0.7334534730790467,0.9460730043262515,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1000,52,2,57.12328970332711,81708.56839495005,0.03631985171597884,81708.60471480177,0.7140383918486667,0.9460494510160623,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1001,50,2,55.85938330655352,81765.059731455,0.035958463326824244,81765.09568991832,0.6982395636311003,0.953014823224487,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1002,50,2,54.49116567601262,81820.23500594628,0.03560067022545963,81820.2706066165,0.6811368525943061,0.9364442085538642,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1003,50,2,56.12175408155841,81875.54146582507,0.035246438178548375,81875.57671226324,0.7015192930059644,0.958465202101662,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1004,53,2,58.60678763926133,81932.90573668548,0.03489573009694637,81932.94063241559,0.7325823382148026,0.9516908202321803,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1005,52,2,58.69584261498171,81991.5570518126,0.03454851204657756,81991.59160032465,0.7336955659927682,0.962960843768424,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1006,55,2,60.202932297422045,82051.00643926881,0.03420474826459923,82051.04064401708,0.752534285098227,0.9482925497478122,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1007,57,2,62.97402491181917,82112.59491787343,0.03386440555012352,82112.62878227897,0.7871730680464326,0.9576169300559589,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1008,57,2,62.308052069777155,82175.23595636422,0.03352744885695004,82175.26948381308,0.7788484338943514,0.9477434898946941,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1009,55,2,61.438325760910274,82237.10914527957,0.03319384538421372,82237.14233912496,0.7679768641517116,0.9572484557640912,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1010,53,2,57.59828287561626,82296.62744959783,0.032863560651218454,82296.66031315849,0.7199762579527726,0.9374604362772384,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1011,52,2,56.41960276526274,82353.63639241827,0.03253656269183044,82353.66892898096,0.7052427614592514,0.9345603264040558,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1012,48,2,51.94986481828456,82407.82112621004,0.03221281829930815,82407.85333902834,0.6493709391853687,0.9266240465186383,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1013,47,2,52.95205681081888,82460.27208702458,0.031892296131338455,82460.30397932071,0.6618983959553641,0.9591522517946399,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1014,49,2,53.60285464994852,82513.54954275496,0.031574961929941386,82513.5811177169,0.6700334408952835,0.9340575407563482,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1015,51,2,55.55926759844432,82568.13060387915,0.03126078576377011,82568.16186466491,0.6944887052536213,0.9320255078056526,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1016,52,2,55.90709360954548,82623.86378448315,0.030949735450848954,82623.8947342186,0.6988365870576198,0.9188569578054223,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1017,53,2,59.15955916411422,82681.39711086998,0.030641781213968544,82681.42775265119,0.739492530133218,0.9544038278217986,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1018,54,2,59.143074599018476,82740.54842775155,0.030336890163963483,82740.57876464172,0.7392865163305316,0.943353879395662,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1019,55,2,61.16306297790717,82800.70149654002,0.030035033269602326,82800.73153157328,0.764536467619594,0.9532365334725286,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1020,58,2,65.08295005254932,82863.82450305525,0.02973617990800268,82863.85423923515,0.8135352115866349,0.963754628826283,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1021,60,2,65.71025198710375,82929.22110407507,0.029440299653692437,82929.25054437472,0.8213765514847247,0.9478402445914939,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1022,61,2,66.83931177519541,82995.49588595622,0.029147364030755435,82995.52503332024,0.8354898639666903,0.9604883474200453,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1023,61,2,65.88513706243727,83061.85811037503,0.028857342657248944,83061.88696771768,0.8235626934807694,0.9475885754075245,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1024,60,2,65.06907156265878,83127.33521468758,0.028570207413283262,83127.363784895,0.8133618815530227,0.9533067455225075,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1025,63,2,68.41163560963639,83194.07556827374,0.028285929277798393,83194.10385420301,0.8551440680248497,0.9625508502644538,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1026,59,2,64.59375635174484,83260.57826425442,0.028004479579667747,83260.606268734,0.8074204919920803,0.9625901674562325,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1027,60,2,63.96477384549434,83324.85752935304,0.027725830403053573,83324.88525518344,0.7995582241786178,0.9653234038682003,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1028,61,2,64.46524718391785,83389.07253986775,0.02744995373174076,83389.09998982148,0.8058141926228073,0.9626498127482397,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1029,60,2,63.3506180521297,83452.98047248577,0.02717682184468498,83453.00764930762,0.7918813357178262,0.9474088767353405,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1030,61,2,64.34664288494996,83516.8291029543,0.02690640786316055,83516.85600936216,0.8043317140584695,0.9428407176857092,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1031,61,2,65.00097730894299,83581.50291305126,0.026638684847813354,83581.52955173611,0.8125109419902551,0.9545220940982195,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1032,60,2,63.68694629691158,83645.84687485418,0.026373625268471472,83645.87324847945,0.796085553055663,0.9416316083144003,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1033,57,2,60.58762937765411,83707.98416269146,0.026111203391796595,83708.01027389485,0.7573440237108612,0.945964514770345,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1034,56,2,60.06221870283373,83768.30908673171,0.025851392624750894,83768.33493812433,0.7507764047128506,0.9486144036393794,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1035,51,2,54.46004896274231,83825.57022056449,0.025594166823038084,83825.59581473132,0.6807491415940035,0.9404009025769953,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1036,51,2,54.28627151941278,83879.94338080558,0.025339500624605008,83879.9687203062,0.6785769494270949,0.9413236007830308,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1037,48,2,51.23705502423996,83932.7050440774,0.02508736819486778,83932.7301314456,0.6404616827248446,0.9309389397131563,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1038,47,2,50.58777156487774,83983.61745737196,0.024837745046149284,83983.64229511701,0.6323456414749344,0.9500604901374265,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1039,46,2,49.30345377934834,84033.56307004408,0.02459060516035521,84033.58766064924,0.6162916642303169,0.9388428335186783,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1040,47,2,50.479721216040254,84083.45465754178,0.0243459246158366,84083.47900346639,0.630995073445452,0.9426253072350631,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1041,46,2,49.14238666712453,84133.26571148336,0.02410367847305776,84133.28981516183,0.6142783831407568,0.9341313118266671,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1042,47,2,48.4423748710168,84182.05809225242,0.023863842411248757,84182.08195609483,0.6055282549215041,0.9083183538253999,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1043,45,2,47.165449747245276,84229.86200456155,0.023626393264282085,84229.88563095481,0.5895666783369974,0.911256043915651,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1044,48,2,50.93222326569821,84278.91084106802,0.023391306972589364,84278.93423237499,0.6366514904984705,0.9256335359576281,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1045,49,2,51.36063396856086,84330.05726968515,0.023158559485633237,84330.08042824463,0.6420066696335623,0.9201167922701174,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1046,50,2,53.32096931375781,84382.3980713263,0.022928128402061078,84382.4209994547,0.6665109402426044,0.9464572813996692,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1047,49,2,52.55840770512614,84435.33775983575,0.022699989722735344,84435.36045982548,0.6569789241929004,0.9470951091007209,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1048,47,2,50.05585112954677,84486.64488925309,0.022474121064045505,84486.66736337416,0.62569691557454,0.9479223972150311,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1049,46,2,48.7991210338606,84536.0723753348,0.022250499643364466,84536.09462583445,0.6099877824468899,0.9364484837564647,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1050,48,2,51.92691519701153,84586.43539345023,0.022029103791395374,84586.45742255403,0.6490853271736955,0.957193593752031,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1051,46,2,50.34995897778606,84637.57383053763,0.02180991058541191,84637.59564044821,0.6293733508735772,0.9598287791111383,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1052,46,2,48.66860096566595,84687.08311050935,0.021592897798524333,84687.10470340715,0.6083563652705015,0.9236556589634837,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1053,45,2,49.287040430969384,84736.06093120767,0.02137804521129011,84736.08230925289,0.6160868954946119,0.9455997930167837,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1054,41,2,45.11473326377481,84783.26181805505,0.02116533030777345,84783.28298338536,0.5639329448935296,0.9593462622721556,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1055,40,2,42.90765223602287,84827.27301080494,0.020954731283795342,84827.29396553623,0.5363444006652873,0.9275050843508871,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1056,39,2,40.584048453582284,84869.01886114974,0.020746227801203304,84869.03960737755,0.5072993157494985,0.9002915003599403,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1057,39,2,41.82375190681424,84910.22276132995,0.020539799972777446,84910.24330112991,0.5227956595839995,0.9389634468910708,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1058,38,2,41.11485392928269,84951.692064248,0.02033542526310359,84951.71239967326,0.5139344451061828,0.9195886627667642,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1059,33,2,36.34895800690604,84990.42397021608,0.020133084211244146,84990.4441033003,0.45436062346068595,0.9070136731616547,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1060,32,2,33.938864253388104,85025.56788134623,0.019932756255737528,85025.58781410249,0.424234408285954,0.8800727541237928,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1061,31,2,33.72795124141985,85059.40128909363,0.01973442241129818,85059.42102351604,0.42159800519228574,0.9055395761719749,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1062,29,2,31.504690052264937,85092.01760974048,0.019538061713403273,85092.03714780218,0.39380719185169816,0.9113490315213515,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1063,29,2,31.786679338935745,85123.66329443608,0.019343654966156355,85123.68263809104,0.39733208684577176,0.9263641070939338,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1064,30,2,30.274921120252085,85154.69409466567,0.019151181589444306,85154.71324584726,0.3784351006780539,0.8727403935263118,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1065,29,2,29.543787719672956,85184.60344908563,0.018960624138385715,85184.62240970976,0.3692959335112375,0.8720760621060366,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1066,29,2,30.25004529099035,85214.50036559095,0.01877196307389849,85214.51913755403,0.37812419361449934,0.8918242751084215,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1067,28,2,29.168397907956887,85244.20958719043,0.01858517868759778,85244.22817236911,0.3646035944165112,0.8761599233005863,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1068,28,2,29.342185338637226,85273.46487881373,0.018400253282205965,85273.483279067,0.3667759618056662,0.8905678385783368,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1069,33,2,34.162059115510544,85305.2170010408,0.018217167967754723,85305.23521820876,0.42702455594391703,0.9094008808506673,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1070,31,2,32.61816516719473,85338.60711318215,0.018035903912873776,85338.62514908606,0.4077258594336759,0.8946068626573651,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1071,30,2,32.96862893967539,85371.40051023559,0.017856444015879536,85371.4183666796,0.41210668232479597,0.920083096967084,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1072,29,2,30.629770006732983,85403.19970970879,0.017678768718673698,85403.21738847751,0.38287090858566153,0.8686811065703024,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1073,27,2,31.02375021246879,85434.02646981839,0.017502862983007662,85434.04397268138,0.3877956748258451,0.939737555387063,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1074,27,2,29.047386134196067,85464.06203799172,0.017328705839133474,85464.07936669757,0.36309109852458005,0.8825117564594316,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1075,27,2,28.45161497188573,85492.81153854476,0.017156282195899642,85492.82869482695,0.35564396419728334,0.8725140668083311,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
1076,28,2,29.906809029798676,85521.9907505456,0.016985574614390576,85522.00773612023,0.37383395226418725,0.8929598507421538,0.19999999999999996,3.6,1.0,0.9,0.0,0.0
