job,vector,own_defense,defense_arm,seed,onset,steps_completed,end_reason,steps_at_or_after_onset_above_g_star,final_population,ratified_yields,yield_condition_blocked_count,action_modified,veto_entry_step,consensus_entry_step,veto_held_action_attack_modified,recorded_steps,heartbeat_count,raw_log,raw_row,audit_file
engineered_fragility_own0_OFF_1835087715,engineered_fragility,False,OFF,1835087715,10,200,step_limit,91,259,0,0,1,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087715_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087715_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087715_audit_attempt1.json
engineered_fragility_own0_OFF_1835087716,engineered_fragility,False,OFF,1835087716,10,200,step_limit,55,294,0,0,1,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087716_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087716_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087716_audit_attempt1.json
engineered_fragility_own0_OFF_1835087717,engineered_fragility,False,OFF,1835087717,10,200,step_limit,41,258,0,0,1,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087717_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087717_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087717_audit_attempt1.json
engineered_fragility_own0_OFF_1835087718,engineered_fragility,False,OFF,1835087718,10,200,step_limit,81,346,0,0,1,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087718_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087718_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087718_audit_attempt1.json
engineered_fragility_own0_OFF_1835087719,engineered_fragility,False,OFF,1835087719,10,200,step_limit,85,285,0,0,1,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087719_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087719_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_OFF_1835087719_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087700,engineered_fragility,False,GRADED,1835087700,10,200,step_limit,32,281,0,0,1,77,null,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087700_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087701,engineered_fragility,False,GRADED,1835087701,10,200,step_limit,16,354,0,0,1,80,83,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087701_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087702,engineered_fragility,False,GRADED,1835087702,10,200,step_limit,47,255,0,0,1,35,69,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087702_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087703,engineered_fragility,False,GRADED,1835087703,10,200,step_limit,34,302,0,0,1,80,87,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087703_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087704,engineered_fragility,False,GRADED,1835087704,10,200,step_limit,34,314,0,0,1,68,null,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087704_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087705,engineered_fragility,False,GRADED,1835087705,10,200,step_limit,0,293,0,0,1,27,34,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087705_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087706,engineered_fragility,False,GRADED,1835087706,10,200,step_limit,15,374,0,0,1,36,44,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087706_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087707,engineered_fragility,False,GRADED,1835087707,10,200,step_limit,20,309,0,0,1,101,132,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087707_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087707_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087707_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087708,engineered_fragility,False,GRADED,1835087708,10,200,step_limit,17,320,0,0,1,23,35,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087708_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087708_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087708_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087709,engineered_fragility,False,GRADED,1835087709,10,200,step_limit,0,271,0,0,1,19,26,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087709_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087709_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087709_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087710,engineered_fragility,False,GRADED,1835087710,10,200,step_limit,46,353,0,0,1,67,81,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087710_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087710_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087710_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087711,engineered_fragility,False,GRADED,1835087711,10,200,step_limit,26,321,0,0,1,76,null,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087711_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087711_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087711_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087712,engineered_fragility,False,GRADED,1835087712,10,200,step_limit,35,338,0,0,1,46,68,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087712_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087712_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087712_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087713,engineered_fragility,False,GRADED,1835087713,10,200,step_limit,19,299,0,0,1,92,null,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087713_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087713_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087713_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087714,engineered_fragility,False,GRADED,1835087714,10,200,step_limit,24,279,0,0,1,52,57,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087714_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087714_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087714_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087715,engineered_fragility,False,GRADED,1835087715,10,200,step_limit,45,371,0,0,1,84,109,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087715_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087715_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087715_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087716,engineered_fragility,False,GRADED,1835087716,10,200,step_limit,17,252,0,0,1,85,null,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087716_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087716_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087716_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087717,engineered_fragility,False,GRADED,1835087717,10,200,step_limit,42,299,0,0,1,76,103,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087717_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087717_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087717_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087718,engineered_fragility,False,GRADED,1835087718,10,200,step_limit,12,308,0,0,1,55,66,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087718_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087718_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087718_audit_attempt1.json
engineered_fragility_own0_GRADED_1835087719,engineered_fragility,False,GRADED,1835087719,10,200,step_limit,18,402,0,0,1,82,90,1,200,200,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087719_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087719_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own0_GRADED_1835087719_audit_attempt1.json
engineered_fragility_own1_OFF_1835087700,engineered_fragility,True,OFF,1835087700,10,200,step_limit,3,294,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087700_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087700_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087700_audit_attempt1.json
engineered_fragility_own1_OFF_1835087701,engineered_fragility,True,OFF,1835087701,10,200,step_limit,6,315,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087701_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087701_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087701_audit_attempt1.json
engineered_fragility_own1_OFF_1835087702,engineered_fragility,True,OFF,1835087702,10,200,step_limit,6,254,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087702_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087702_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087702_audit_attempt1.json
engineered_fragility_own1_OFF_1835087703,engineered_fragility,True,OFF,1835087703,10,200,step_limit,8,362,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087703_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087703_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087703_audit_attempt1.json
engineered_fragility_own1_OFF_1835087704,engineered_fragility,True,OFF,1835087704,10,200,step_limit,6,301,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087704_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087704_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087704_audit_attempt1.json
engineered_fragility_own1_OFF_1835087705,engineered_fragility,True,OFF,1835087705,10,200,step_limit,2,290,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087705_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087705_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087705_audit_attempt1.json
engineered_fragility_own1_OFF_1835087706,engineered_fragility,True,OFF,1835087706,10,200,step_limit,1,341,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087706_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087706_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087706_audit_attempt1.json
engineered_fragility_own1_OFF_1835087707,engineered_fragility,True,OFF,1835087707,10,200,step_limit,0,339,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087707_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087707_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087707_audit_attempt1.json
engineered_fragility_own1_OFF_1835087708,engineered_fragility,True,OFF,1835087708,10,200,step_limit,5,338,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087708_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087708_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087708_audit_attempt1.json
engineered_fragility_own1_OFF_1835087709,engineered_fragility,True,OFF,1835087709,10,200,step_limit,0,259,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087709_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087709_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087709_audit_attempt1.json
engineered_fragility_own1_OFF_1835087710,engineered_fragility,True,OFF,1835087710,10,200,step_limit,3,259,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087710_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087710_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087710_audit_attempt1.json
engineered_fragility_own1_OFF_1835087711,engineered_fragility,True,OFF,1835087711,10,200,step_limit,8,305,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087711_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087711_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087711_audit_attempt1.json
engineered_fragility_own1_OFF_1835087712,engineered_fragility,True,OFF,1835087712,10,200,step_limit,11,310,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087712_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087712_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087712_audit_attempt1.json
engineered_fragility_own1_OFF_1835087713,engineered_fragility,True,OFF,1835087713,10,200,step_limit,1,266,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087713_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087713_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087713_audit_attempt1.json
engineered_fragility_own1_OFF_1835087714,engineered_fragility,True,OFF,1835087714,10,200,step_limit,8,408,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087714_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087714_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087714_audit_attempt1.json
engineered_fragility_own1_OFF_1835087715,engineered_fragility,True,OFF,1835087715,10,200,step_limit,1,246,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087715_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087715_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087715_audit_attempt1.json
engineered_fragility_own1_OFF_1835087716,engineered_fragility,True,OFF,1835087716,10,200,step_limit,5,332,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087716_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087716_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087716_audit_attempt1.json
engineered_fragility_own1_OFF_1835087717,engineered_fragility,True,OFF,1835087717,10,200,step_limit,6,295,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087717_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087717_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087717_audit_attempt1.json
engineered_fragility_own1_OFF_1835087718,engineered_fragility,True,OFF,1835087718,10,200,step_limit,1,289,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087718_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087718_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087718_audit_attempt1.json
engineered_fragility_own1_OFF_1835087719,engineered_fragility,True,OFF,1835087719,10,200,step_limit,3,349,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087719_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087719_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_OFF_1835087719_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087700,engineered_fragility,True,GRADED,1835087700,10,200,step_limit,3,294,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087700_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087700_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087700_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087701,engineered_fragility,True,GRADED,1835087701,10,200,step_limit,6,315,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087701_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087701_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087701_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087702,engineered_fragility,True,GRADED,1835087702,10,200,step_limit,33,390,0,0,0,77,106,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087702_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087702_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087702_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087703,engineered_fragility,True,GRADED,1835087703,10,200,step_limit,8,362,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087703_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087703_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087703_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087704,engineered_fragility,True,GRADED,1835087704,10,200,step_limit,6,359,0,0,0,158,170,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087704_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087704_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087704_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087705,engineered_fragility,True,GRADED,1835087705,10,200,step_limit,2,290,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087705_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087705_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087705_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087706,engineered_fragility,True,GRADED,1835087706,10,200,step_limit,1,341,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087706_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087706_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087706_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087707,engineered_fragility,True,GRADED,1835087707,10,200,step_limit,0,339,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087707_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087707_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087707_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087708,engineered_fragility,True,GRADED,1835087708,10,200,step_limit,5,338,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087708_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087708_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087708_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087709,engineered_fragility,True,GRADED,1835087709,10,200,step_limit,0,259,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087709_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087709_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087709_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087710,engineered_fragility,True,GRADED,1835087710,10,200,step_limit,3,248,0,0,0,140,146,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087710_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087710_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087710_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087711,engineered_fragility,True,GRADED,1835087711,10,200,step_limit,0,306,0,0,0,50,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087711_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087711_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087711_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087712,engineered_fragility,True,GRADED,1835087712,10,200,step_limit,11,310,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087712_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087712_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087712_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087713,engineered_fragility,True,GRADED,1835087713,10,200,step_limit,1,266,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087713_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087713_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087713_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087714,engineered_fragility,True,GRADED,1835087714,10,200,step_limit,8,408,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087714_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087714_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087714_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087715,engineered_fragility,True,GRADED,1835087715,10,200,step_limit,1,246,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087715_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087715_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087715_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087716,engineered_fragility,True,GRADED,1835087716,10,200,step_limit,5,332,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087716_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087716_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087716_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087717,engineered_fragility,True,GRADED,1835087717,10,200,step_limit,6,295,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087717_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087717_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087717_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087718,engineered_fragility,True,GRADED,1835087718,10,200,step_limit,1,289,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087718_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087718_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087718_audit_attempt1.json
engineered_fragility_own1_GRADED_1835087719,engineered_fragility,True,GRADED,1835087719,10,200,step_limit,3,349,0,0,0,null,null,0,200,200,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087719_steps_attempt1.csv,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087719_row_attempt1.json,defense_xv_run_a2_engineered_fragility_own1_GRADED_1835087719_audit_attempt1.json
biological_veto_capture_own0_OFF_1835087700,biological_veto_capture,False,OFF,1835087700,50,300,step_limit,0,485,1,3,0,null,null,0,300,300,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087700_steps_attempt1.csv,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087700_row_attempt1.json,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087700_audit_attempt1.json
biological_veto_capture_own0_OFF_1835087701,biological_veto_capture,False,OFF,1835087701,50,300,step_limit,0,441,1,0,0,null,null,0,300,300,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087701_steps_attempt1.csv,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087701_row_attempt1.json,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087701_audit_attempt1.json
biological_veto_capture_own0_OFF_1835087702,biological_veto_capture,False,OFF,1835087702,50,300,step_limit,0,420,1,1,0,null,null,0,300,300,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087702_steps_attempt1.csv,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087702_row_attempt1.json,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087702_audit_attempt1.json
biological_veto_capture_own0_OFF_1835087703,biological_veto_capture,False,OFF,1835087703,50,300,step_limit,0,454,1,1,0,null,null,0,300,300,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087703_steps_attempt1.csv,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087703_row_attempt1.json,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087703_audit_attempt1.json
biological_veto_capture_own0_OFF_1835087704,biological_veto_capture,False,OFF,1835087704,50,300,step_limit,0,462,1,1,0,null,null,0,300,300,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087704_steps_attempt1.csv,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087704_row_attempt1.json,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087704_audit_attempt1.json
biological_veto_capture_own0_OFF_1835087705,biological_veto_capture,False,OFF,1835087705,50,300,step_limit,0,479,1,1,0,null,null,0,300,300,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087705_steps_attempt1.csv,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087705_row_attempt1.json,defense_xv_run_a2_biological_veto_capture_own0_OFF_1835087705_audit_attempt1.json
