absolute_resolution_multiplier,absolute_term_enabled,absolute_term_strength,attack_cost_model,attacker_capability,capability_ratio,cell_index,collapse_severity,committed_resolution_probability,defender_capability,defense_cost_model,defense_failed,derived_capability_ratio,effective_rank,elapsed_seconds,frontier_validator_count,gate,institution_validator_count,measured_rank,merge_rule,outputs_identical,parity_level,rank_axis_unchanged,record_type,replicate,resolution_probability,resolution_probability_difference,seed,two_dial_resolution_probability,validator_set_size
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3862e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,104,0.6460567823343849,,788188373,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5446e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,105,0.6460567823343849,,834491794,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.426e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,106,0.6460567823343849,,1740814985,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4081e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,107,0.6460567823343849,,931677965,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4299e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,108,0.6460567823343849,,1820597747,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4113e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,109,0.6460567823343849,,148386306,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3924e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,110,0.6460567823343849,,2125374605,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5452e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,111,0.6460567823343849,,59641374,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.8142e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,112,0.6460567823343849,,1930998385,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,2.0924e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,113,0.6460567823343849,,458219356,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,2.1004e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,114,0.6460567823343849,,970443272,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,2.164e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,115,0.6460567823343849,,1042111057,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.918e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,116,0.6460567823343849,,1835671264,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5649e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,117,0.6460567823343849,,504934334,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4832e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,118,0.6460567823343849,,397892408,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5225e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,119,0.6460567823343849,,1657497733,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4438e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,120,0.6460567823343849,,282078839,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.6698e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,121,0.6460567823343849,,940275462,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5927e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,122,0.6460567823343849,,255935444,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.6214e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,123,0.6460567823343849,,1114398630,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5176e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,124,0.6460567823343849,,1621895726,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.7499e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,125,0.6460567823343849,,1193383189,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.9038e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,126,0.6460567823343849,,1012416348,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.6311e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,127,0.6460567823343849,,1965776766,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,2.2253e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,128,0.6460567823343849,,341528448,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4892e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,129,0.6460567823343849,,2126364439,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4339e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,130,0.6460567823343849,,1996020895,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.6614e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,131,0.6460567823343849,,1878540581,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.6322e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,132,0.6460567823343849,,171387563,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5237e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,133,0.6460567823343849,,314147300,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4154e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,134,0.6460567823343849,,1121143438,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4168e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,135,0.6460567823343849,,1384717386,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4196e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,136,0.6460567823343849,,765800578,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.6824e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,137,0.6460567823343849,,1947406181,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4134e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,138,0.6460567823343849,,764565540,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4072e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,139,0.6460567823343849,,894798545,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4141e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,140,0.6460567823343849,,1165032947,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4027e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,141,0.6460567823343849,,1039081149,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5887e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,142,0.6460567823343849,,352710236,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4149e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,143,0.6460567823343849,,660172135,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4403e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,144,0.6460567823343849,,878465273,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4127e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,145,0.6460567823343849,,1539353474,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3965e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,146,0.6460567823343849,,12648471,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5251e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,147,0.6460567823343849,,214545130,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4272e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,148,0.6460567823343849,,1143602021,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.424e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,149,0.6460567823343849,,351119675,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3846e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,150,0.6460567823343849,,799659963,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3825e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,151,0.6460567823343849,,1898893189,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5385e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,152,0.6460567823343849,,1975594332,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3965e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,153,0.6460567823343849,,1972389491,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3851e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,154,0.6460567823343849,,725872144,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3984e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,155,0.6460567823343849,,1543980475,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3902e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,156,0.6460567823343849,,865456146,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3924e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,157,0.6460567823343849,,1689169727,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5067e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,158,0.6460567823343849,,1552057283,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3848e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,159,0.6460567823343849,,1485833415,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3697e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,160,0.6460567823343849,,879371263,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3764e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,161,0.6460567823343849,,2137688852,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3656e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,162,0.6460567823343849,,1500634901,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5132e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,163,0.6460567823343849,,40476751,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3875e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,164,0.6460567823343849,,1440111101,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3838e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,165,0.6460567823343849,,231678216,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3955e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,166,0.6460567823343849,,792796453,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3837e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,167,0.6460567823343849,,1194213579,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.5281e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,168,0.6460567823343849,,1637680628,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3887e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,169,0.6460567823343849,,335164424,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3785e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,170,0.6460567823343849,,2133443868,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3923e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,171,0.6460567823343849,,1160944060,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3885e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,172,0.6460567823343849,,2069300799,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5163e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,173,0.6460567823343849,,1695855981,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4138e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,174,0.6460567823343849,,1562066232,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3967e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,175,0.6460567823343849,,1668336115,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3915e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,176,0.6460567823343849,,481433530,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4257e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,177,0.6460567823343849,,670091457,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5548e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,178,0.6460567823343849,,240279875,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3881e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,179,0.6460567823343849,,494567175,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.405e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,180,0.6460567823343849,,323463198,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3708e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,181,0.6460567823343849,,296958002,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.383e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,182,0.6460567823343849,,896049219,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.3909e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,183,0.6460567823343849,,1207388589,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.504e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,184,0.6460567823343849,,1065284766,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3958e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,185,0.6460567823343849,,719717482,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.474e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,186,0.6460567823343849,,1285902299,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4548e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,187,0.6460567823343849,,1903795791,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4229e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,188,0.6460567823343849,,83374629,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5296e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,189,0.6460567823343849,,116249861,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4058e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,190,0.6460567823343849,,1240744971,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4614e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,191,0.6460567823343849,,312825934,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4311e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,192,0.6460567823343849,,873730901,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.3926e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,193,0.6460567823343849,,1131346856,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5403e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,1.0,,curve_run,194,0.6460567823343849,,1672928555,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4445e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,195,0.6460567823343849,,289580968,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.415e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,196,0.6460567823343849,,534463260,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.4024e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,197,0.6460567823343849,,793684645,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,False,1.0,32,1.4253e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,1.0,,curve_run,198,0.6460567823343849,,425018710,,32
1.0,True,0.22163300225716118,linear,1.0,,,0.0,,1.0,pairwise_exact,True,1.0,32,1.5186e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,1.0,,curve_run,199,0.6460567823343849,,16716125,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,True,1.0,32,1.5652e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,3.16,,curve_run,0,0.7019823676873722,,1708501398,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4788e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,1,0.7019823676873722,,287154705,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4669e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,2,0.7019823676873722,,186808010,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4245e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,3,0.7019823676873722,,2018704970,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,True,1.0,32,1.4292e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,3.16,,curve_run,4,0.7019823676873722,,936775079,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.5556e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,5,0.7019823676873722,,1266041733,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4081e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,6,0.7019823676873722,,1064392766,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4189e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,7,0.7019823676873722,,53165935,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.401e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,8,0.7019823676873722,,385210306,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.392e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,9,0.7019823676873722,,2117867788,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,True,1.0,32,1.5688e-05,31,gate_3_noncollapse_control,1,34,threshold_connected_components,,3.16,,curve_run,10,0.7019823676873722,,1329557252,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4145e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,11,0.7019823676873722,,2090977416,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.3902e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,12,0.7019823676873722,,737016739,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.399e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,13,0.7019823676873722,,890403847,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.4089e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,14,0.7019823676873722,,2135794528,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.5362e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,15,0.7019823676873722,,802330200,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.3871e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,16,0.7019823676873722,,1496238061,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.3769e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,17,0.7019823676873722,,898619256,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.373e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,18,0.7019823676873722,,1175477056,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.3852e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,19,0.7019823676873722,,970733534,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,False,1.0,32,1.5131e-05,31,gate_3_noncollapse_control,1,32,threshold_connected_components,,3.16,,curve_run,20,0.7019823676873722,,749522160,,32
1.2904677283709856,True,0.22163300225716118,linear,3.16,,,0.0,,3.16,pairwise_exact,True,1.0,32,1.3978e-05,31,gate_3_noncollapse_control,1,33,threshold_connected_components,,3.16,,curve_run,21,0.7019823676873722,,680767031,,32
